0.074000	7.964816	-0.871480	0.606711	63.807585	2.658445
0.075000	7.931967	-0.707237	0.508165	63.873282	2.656803
0.076000	7.340691	-0.740085	0.442467	63.774736	2.720858
0.077000	6.880810	-0.772934	0.278224	63.741887	2.720858
0.078000	6.880810	-0.641539	0.212527	63.774736	2.753707
0.079000	7.176448	-0.510144	0.048283	63.807585	2.678155
0.080000	7.406388	-0.477296	-0.115960	63.807585	2.725785
0.081000	7.636329	-0.411598	-0.148809	63.906131	2.706076
0.082000	7.964816	-0.477296	-0.313052	63.873282	2.686367
0.083000	8.391849	-0.477296	-0.378750	63.938980	2.683082
0.084000	8.654639	-0.575842	-0.411598	63.938980	2.758634
0.085000	8.326152	-0.740085	-0.542993	63.840434	2.753707
0.086000	7.931967	-1.002875	-0.542993	63.807585	2.717573
0.087000	7.866270	-1.199967	-0.575842	63.741887	2.568112
0.088000	7.734875	-1.397059	-0.641539	63.709039	2.548402
0.089000	7.734875	-1.528454	-0.608691	63.676190	2.633809
0.090000	7.866270	-1.627000	-0.641539	63.676190	2.569754
0.091000	7.899119	-1.659848	-0.674388	63.643341	2.617385
0.092000	7.603481	-1.692697	-0.608691	63.610493	2.660088
0.093000	7.045053	-1.758394	-0.641539	63.479098	2.600960
0.094000	6.749415	-1.692697	-0.641539	63.314854	2.681439
0.095000	6.847961	-1.462756	-0.575842	63.314854	2.577966
0.096000	7.242145	-1.101421	-0.575842	63.314854	2.574681
0.097000	7.439237	-0.772934	-0.542993	63.249157	2.596033
0.098000	7.669178	-0.411598	-0.510144	63.183460	2.630524
0.099000	8.096211	0.081132	-0.477296	63.084914	2.582893
0.100000	8.424698	0.409619	-0.510144	63.019216	2.650233
0.101000	8.588941	0.836652	-0.411598	62.986368	2.582893
0.102000	8.129060	1.099441	-0.345901	62.789275	2.530336
0.103000	7.899119	1.362231	-0.313052	62.625032	2.653518
0.104000	7.767724	1.592171	-0.214506	62.493637	2.586178
0.105000	7.800573	1.756415	-0.115960	62.395091	2.520481
0.106000	7.734875	1.920658	-0.017414	62.263696	2.637094
0.107000	7.866270	2.084902	0.048283	62.165150	2.592748
0.108000	7.964816	2.150599	0.212527	62.033755	2.599318
0.109000	7.439237	1.953507	0.278224	61.836663	2.609172
0.110000	6.946507	1.953507	0.475316	61.606722	2.579609
0.111000	6.749415	1.854961	0.606711	61.409630	2.505699
0.112000	7.012204	1.887809	0.738106	61.343933	2.554972
0.113000	7.373540	1.920658	0.869500	61.212538	2.523766
0.114000	7.537783	1.887809	1.000895	61.081143	2.522123
0.115000	7.734875	1.920658	1.165138	60.916900	2.504057
0.116000	8.227606	1.986356	1.230836	60.851203	2.518839
0.117000	8.588941	2.150599	1.395079	60.785505	2.568112
0.118000	8.490395	2.150599	1.526474	60.555564	2.586178
0.119000	8.030514	2.249145	1.625020	60.424170	2.502414
0.120000	7.899119	2.281994	1.756415	60.259926	2.485990
0.121000	7.767724	2.314842	1.822112	60.161380	2.504057
0.122000	7.833421	2.577632	1.920658	60.062834	2.527051
0.123000	7.866270	2.610481	2.019204	59.931439	2.536905
0.124000	7.964816	2.676178	2.183448	59.800044	2.622312
0.125000	7.931967	2.840421	2.249145	59.701498	2.610815
0.126000	7.209296	2.741875	2.249145	59.438709	2.673227
0.127000	6.847961	2.709027	2.347691	59.373011	2.522123
0.128000	6.847961	2.741875	2.479086	59.274465	2.522123
0.129000	7.242145	2.807573	2.479086	59.241617	2.615742
0.130000	7.439237	2.741875	2.479086	59.143071	2.538548
0.131000	7.636329	2.774724	2.544783	59.143071	2.523766
0.132000	7.931967	2.807573	2.511935	59.044525	2.561542
0.133000	8.326152	2.774724	2.446237	59.077373	2.558257
0.134000	8.687487	2.774724	2.479086	59.110222	2.559899
0.135000	8.359000	2.643329	2.413388	59.011676	2.584536
0.136000	7.997665	2.511935	2.347691	58.913130	2.564827
0.137000	7.866270	2.479086	2.314842	58.814584	2.507341
0.138000	7.800573	2.380540	2.216296	58.748886	2.581251
0.139000	7.767724	2.380540	2.183448	58.781735	2.715931
0.140000	7.899119	2.413388	2.150599	58.748886	2.627239
0.141000	7.964816	2.380540	1.986356	58.748886	2.602603
0.142000	7.702027	2.347691	1.953507	58.683189	2.671585
0.143000	7.110750	2.249145	1.887809	58.551794	2.617385
0.144000	6.716566	2.183448	1.822112	58.420399	2.697864
0.145000	6.880810	2.314842	1.789263	58.518946	2.688009
0.146000	7.307842	2.380540	1.625020	58.584643	2.633809
0.147000	7.472086	2.380540	1.592171	58.551794	2.612457
0.148000	7.636329	2.544783	1.559323	58.486097	2.724143
0.149000	8.030514	2.873270	1.493625	58.518946	2.676512
0.150000	8.391849	3.858731	1.395079	58.551794	2.655161
0.151000	8.621790	6.486625	1.395079	58.518946	2.706076
0.152000	8.227606	11.479625	1.559323	58.453248	2.658445
0.153000	7.899119	19.494705	2.117750	58.354702	2.688009
0.154000	7.734875	30.958896	8.129060	58.354702	2.638736
0.155000	7.800573	45.543713	22.253994	58.354702	2.653518
0.156000	7.800573	62.526486	37.035903	58.256156	2.668300
0.157000	7.964816	81.151695	48.040213	58.289005	2.704434
0.158000	7.964816	100.039698	54.215767	58.223307	2.607530
0.159000	7.439237	117.745150	56.975057	58.091913	2.651876
0.160000	7.012204	133.249743	57.894820	58.026215	2.643664
0.161000	6.782263	145.370921	55.628261	57.993366	2.619027
0.162000	7.077902	153.517404	49.846891	57.993366	2.627239
0.163000	7.340691	157.327857	44.098371	57.993366	2.623954
0.164000	7.472086	156.867975	41.930357	57.927669	2.602603
0.165000	7.734875	153.057522	44.295463	57.927669	2.671585
0.166000	8.227606	147.046205	49.518404	57.993366	2.635451
0.167000	8.588941	139.786638	55.365471	58.026215	2.633809
0.168000	8.490395	132.691315	61.081143	57.927669	2.637094
0.169000	8.063362	126.942790	66.271237	57.894820	2.602603
0.170000	7.833421	123.132339	70.672962	57.861972	2.658445
0.171000	7.767724	122.048332	74.483410	57.894820	2.668300
0.172000	7.800573	123.986406	78.063918	57.894820	2.729070
0.173000	7.866270	128.782318	81.578729	57.894820	2.648591
0.174000	7.931967	136.107581	85.323480	57.927669	2.725785
0.175000	7.931967	145.568013	89.758054	57.927669	2.600960
0.176000	7.274994	156.013908	94.324024	57.796274	2.615742
0.177000	6.880810	166.821140	98.364414	57.730577	2.607530
0.178000	6.880810	177.069946	101.846376	57.763426	2.614100
0.179000	7.176448	185.939107	104.704214	57.829123	2.577966
0.180000	7.373540	192.508857	107.036472	57.829123	2.668300
0.181000	7.570632	196.779195	109.040243	57.894820	2.587821
0.182000	7.899119	198.454481	110.419888	57.960518	2.596033
0.183000	8.326152	197.961750	111.930929	58.091913	2.642021
0.184000	8.654639	195.760883	113.737608	58.124761	2.663373
0.185000	8.326152	192.476008	115.971320	58.190459	2.643664
0.186000	7.931967	188.895494	118.927704	58.190459	2.732355
0.187000	7.899119	186.004805	122.081180	58.256156	2.668300
0.188000	7.866270	184.132426	125.300354	58.354702	2.651876
0.189000	7.767724	183.705392	128.486679	58.420399	2.558257
0.190000	7.964816	185.117889	131.475912	58.551794	2.643664
0.191000	7.997665	188.074276	134.300902	58.584643	2.561542
0.192000	7.669178	192.410311	136.928799	58.650340	2.628882
0.193000	7.176448	197.863204	139.359605	58.716038	2.630524
0.194000	6.782263	203.808829	141.757561	58.781735	2.646948
0.195000	7.012204	209.951547	144.221215	58.880281	2.615742
0.196000	7.307842	215.667232	146.717718	59.044525	2.683082
0.197000	7.472086	220.397455	149.082826	59.143071	2.610815
0.198000	7.702027	223.912273	151.382237	59.307314	2.517196
0.199000	8.129060	226.113141	153.780194	59.570104	2.490917
0.200000	8.523244	226.901512	155.948210	59.668650	2.508984
0.201000	8.687487	226.540175	157.886285	59.832893	2.410438
0.202000	8.260454	225.226224	159.988604	59.997137	2.551687
0.203000	7.931967	223.518088	161.893830	59.997137	2.492560
0.204000	7.866270	221.809952	163.831906	60.194229	2.502414
0.205000	7.866270	220.561699	165.835678	60.391321	2.528693
0.206000	7.833421	219.937572	167.708056	60.555564	2.553330
0.207000	7.931967	220.266060	169.613283	60.719808	2.482705
0.208000	7.997665	221.481464	171.682753	60.884051	2.517196
0.209000	7.504935	223.452391	173.686526	60.982597	2.459711
0.210000	6.979356	226.211688	175.427509	61.212538	2.569754
0.211000	6.847961	229.562263	177.201341	61.409630	2.484347
0.212000	7.077902	233.175629	178.843778	61.639571	2.489275
0.213000	7.340691	236.821844	180.486216	61.902361	2.548402
0.214000	7.570632	240.205269	182.128653	62.066604	2.586178
0.215000	7.800573	243.030264	183.606846	62.362242	2.566469
0.216000	8.293303	245.231133	185.216435	62.657881	2.545117
0.217000	8.654639	246.775027	186.727477	62.920670	2.510626
0.218000	8.556092	247.497700	188.074276	63.117762	2.645306
0.219000	8.129060	247.727642	189.552469	63.380552	2.528693
0.220000	8.030514	247.530549	191.129209	63.643341	2.637094
0.221000	7.899119	247.037817	192.574554	63.840434	2.591106
0.222000	7.866270	246.610783	193.921353	64.168920	2.637094
0.223000	7.964816	246.249446	195.235303	64.431710	2.628882
0.224000	7.964816	246.085202	196.582102	64.727348	2.668300
0.225000	7.964816	246.347992	197.994599	64.990138	2.646948
0.226000	7.340691	246.775027	199.407095	65.252927	2.658445
0.227000	6.847961	247.596246	200.819592	65.417171	2.599318
0.228000	6.913658	248.844501	202.429181	65.712809	2.573039
0.229000	7.242145	250.289848	203.841677	66.008447	2.554972
0.230000	7.373540	251.735195	205.221325	66.369783	2.643664
0.231000	7.669178	253.246239	206.600973	66.763967	2.678155
0.232000	7.997665	254.494494	207.947772	67.059605	2.655161
0.233000	8.457546	255.381411	209.228874	67.420941	2.617385
0.234000	8.753185	256.005539	210.444278	67.815125	2.633809
0.235000	8.359000	255.939841	211.692531	68.077915	2.650233
0.236000	7.964816	255.250016	212.875087	68.307856	2.628882
0.237000	7.964816	254.231703	214.024794	68.767737	2.642021
0.238000	7.899119	252.852054	215.174501	69.096224	2.614100
0.239000	7.833421	251.176765	216.389905	69.424711	2.622312
0.240000	7.931967	249.534325	217.605309	69.786047	2.663373
0.241000	7.997665	247.793339	218.820714	70.114534	2.684724
0.242000	7.767724	246.216597	219.871874	70.475870	2.607530
0.243000	7.209296	244.836948	221.021581	70.804356	2.638736
0.244000	6.946507	243.687240	222.236986	71.099995	2.622312
0.245000	6.979356	242.767474	223.288147	71.461330	2.600960
0.246000	7.373540	242.143347	224.306459	71.855515	2.577966
0.247000	7.537783	241.650615	225.390468	72.282548	2.697864
0.248000	7.866270	241.519220	226.474478	72.611035	2.686367
0.249000	8.359000	241.486371	227.558488	73.038068	2.635451
0.250000	8.687487	241.190732	228.511102	73.497949	2.691294
0.251000	8.753185	240.829396	229.529414	73.924982	2.804622
0.252000	8.359000	240.238117	230.580575	74.286318	2.748779
0.253000	8.030514	239.351200	231.533190	74.647654	2.765204
0.254000	7.899119	238.037249	232.485804	75.008989	2.775058
0.255000	7.899119	236.230566	233.504117	75.370325	2.750422
0.256000	7.899119	233.865453	234.456731	75.698812	2.771773
0.257000	7.964816	231.040458	235.409346	76.191542	2.745494
0.258000	8.063362	227.854127	236.394809	76.585727	2.788198
0.259000	7.537783	224.109366	237.281727	76.914214	2.748779
0.260000	7.012204	220.298909	238.267190	77.209852	2.750422
0.261000	6.946507	216.521300	239.154107	77.571188	2.761919
0.262000	7.143599	212.743692	240.008176	77.998221	2.888386
0.263000	7.406388	209.163177	240.960791	78.392405	2.842398
0.264000	7.636329	205.714057	241.946254	78.819438	2.768489
0.265000	7.931967	202.297786	242.767474	79.213622	2.770131
0.266000	8.293303	198.750120	243.687240	79.706353	2.812834
0.267000	8.687487	194.939665	244.639855	80.067688	2.755349
0.268000	8.588941	190.570781	245.362529	80.396175	2.936017
0.269000	8.096211	185.709166	246.249446	80.790360	2.919592
0.270000	7.997665	180.190577	247.037817	81.151695	2.848968
0.271000	7.931967	173.719375	247.760490	81.513031	2.880174
0.272000	7.931967	166.098468	248.548861	81.940064	2.934374
0.273000	8.030514	156.835126	249.238686	82.301400	2.867035
0.274000	7.964816	145.305223	249.600023	82.629887	2.914665
0.275000	7.899119	131.475912	249.074442	83.024071	2.890029
0.276000	7.373540	115.084405	245.789563	83.286861	2.891671
0.277000	6.913658	96.590584	238.070098	83.681045	3.013211
0.278000	6.913658	76.815668	225.948898	84.042381	2.924520
0.279000	7.242145	56.482327	212.185263	84.338019	2.926162
0.280000	7.472086	36.148988	199.374246	84.699355	2.917950
0.281000	7.669178	16.702566	190.209444	85.060690	3.018139
0.282000	8.096211	-1.232816	184.723704	85.422026	2.940944
0.283000	8.424698	-17.591460	181.964409	85.684816	2.967223
0.284000	8.753185	-31.814941	181.734468	86.079000	2.978720
0.285000	8.457546	-44.100350	183.508300	86.276092	2.896598
0.286000	8.063362	-54.414838	186.234746	86.473184	3.000072
0.287000	7.964816	-62.955497	188.435612	86.637428	3.147891
0.288000	7.931967	-69.788025	188.731251	86.867369	3.129824
0.289000	7.833421	-75.339454	187.384452	87.031612	3.085478
0.290000	7.931967	-79.774028	185.347830	87.261553	3.078909
0.291000	8.063362	-83.354536	182.687081	87.425797	3.162673
0.292000	7.734875	-86.606557	179.599300	87.491494	3.069054
0.293000	7.176448	-89.562939	176.215879	87.524343	3.096975
0.294000	6.913658	-92.322230	172.799610	87.557192	3.096975
0.295000	6.979356	-95.245764	169.251947	87.655738	3.096975
0.296000	7.373540	-98.202147	165.605737	87.787132	3.180739
0.297000	7.570632	-101.519866	161.598192	87.852830	3.182382
0.298000	7.734875	-105.067526	157.262159	87.918527	3.144606
0.299000	8.161908	-108.746580	152.860430	88.017073	3.149533
0.300000	8.490395	-112.589879	148.820037	88.082771	3.221800
0.301000	8.687487	-116.433177	145.403769	88.181317	3.238225
0.302000	8.260454	-120.309325	142.578779	88.181317	3.115042
0.303000	7.931967	-123.889834	140.312217	88.082771	3.128182
0.304000	7.866270	-127.043310	138.439840	88.049922	3.233297
0.305000	7.800573	-129.474115	136.895951	88.049922	3.139679
0.306000	7.866270	-131.346492	135.384910	88.017073	3.146248
0.307000	7.964816	-132.364802	134.038112	87.918527	3.085478
0.308000	8.063362	-132.463348	132.658466	87.885678	2.993502
0.309000	7.636329	-131.839222	130.851787	87.655738	3.006641
0.310000	7.077902	-130.525274	128.979410	87.491494	3.124897
0.311000	6.880810	-128.422956	126.942790	87.327251	3.055914
0.312000	7.176448	-125.663665	124.774775	87.195856	3.096975
0.313000	7.406388	-122.444491	122.508213	87.064461	3.016496
0.314000	7.570632	-118.831133	120.373047	86.933066	3.041133
0.315000	7.866270	-115.020683	118.270730	86.768823	3.123254
0.316000	8.194757	-110.848897	116.135564	86.637428	3.046060
0.317000	8.588941	-106.545717	114.033246	86.538882	3.088763
0.318000	8.556092	-102.209689	112.128021	86.308941	3.134751
0.319000	8.096211	-97.807963	110.189948	86.013303	3.077266
0.320000	7.899119	-93.274842	108.251874	85.750513	3.110115
0.321000	7.833421	-88.741722	106.412346	85.487724	3.088763
0.322000	7.800573	-84.307148	104.671365	85.290631	3.095333
0.323000	7.899119	-79.774028	103.061778	84.962144	3.098618
0.324000	7.997665	-75.470849	101.452192	84.699355	3.115042
0.325000	7.899119	-71.134821	99.974000	84.436565	3.156103
0.326000	7.340691	-66.995886	98.594355	84.042381	3.147891
0.327000	6.946507	-62.758405	97.247558	83.746743	3.170885
0.328000	6.880810	-58.455227	95.670820	83.418256	3.276001
0.329000	7.274994	-53.823562	94.291175	83.155466	3.208661
0.330000	7.472086	-49.257594	92.845832	82.761282	3.220158
0.331000	7.603481	-44.560231	91.269095	82.465643	3.226728
0.332000	7.997665	-39.731474	89.856600	82.170005	3.253007
0.333000	8.391849	-34.738474	88.312712	81.874367	3.205376
0.334000	8.720336	-29.679777	86.834520	81.578729	3.188952
0.335000	8.391849	-24.653928	85.422026	81.184544	3.174170
0.336000	7.997665	-19.759474	84.042381	80.790360	3.177455
0.337000	7.866270	-14.766474	82.564189	80.429024	3.121612
0.338000	7.833421	-9.773473	81.184544	80.133386	3.172527
0.339000	7.866270	-5.108960	79.706353	79.706353	3.180739
0.340000	7.964816	-0.477296	78.359556	79.410715	3.123254
0.341000	8.063362	3.891579	77.012760	79.082228	3.133109
0.342000	7.734875	7.800573	75.698812	78.589497	3.249722
0.343000	7.143599	11.413928	74.549108	78.228161	3.161030
0.344000	6.815112	14.764494	73.465101	77.801128	3.142964
0.345000	7.012204	17.885119	72.348245	77.406944	3.151176
0.346000	7.340691	20.611560	71.231389	77.078457	3.119969
0.347000	7.570632	23.009514	70.147383	76.684273	3.080551
0.348000	7.767724	25.013284	69.030527	76.388635	3.096975
0.349000	8.096211	26.885659	68.045066	76.060148	3.095333
0.350000	8.556092	28.495244	66.895362	75.665963	3.136394
0.351000	8.687487	29.842041	65.778506	75.271779	3.073981
0.352000	8.227606	31.024593	64.694500	74.910443	3.096975
0.353000	7.997665	32.174297	63.479098	74.450562	3.149533
0.354000	7.833421	33.159758	62.362242	74.089226	3.096975
0.355000	7.866270	34.145218	61.409630	73.727890	3.113400
0.356000	7.899119	34.966436	60.424170	73.366555	3.100260
0.357000	7.899119	35.623409	59.373011	72.972370	3.161030
0.358000	7.964816	36.148988	58.354702	72.611035	3.092048
0.359000	7.570632	36.214686	57.336393	72.151153	3.101903
0.360000	6.979356	36.017594	56.383781	71.724120	3.067412
0.361000	6.847961	35.524863	55.464017	71.362784	3.146248
0.362000	7.143599	34.736495	54.577103	71.099995	3.128182
0.363000	7.373540	33.422547	53.591642	70.771508	3.128182
0.364000	7.537783	31.878659	52.836122	70.508718	3.126539
0.365000	7.833421	30.137679	51.817813	70.410172	3.138036
0.366000	8.260454	28.232455	50.799503	70.311626	3.090406
0.367000	8.621790	26.458626	49.945437	70.213080	3.111757
0.368000	8.523244	24.619099	48.992825	70.147383	3.152818
0.369000	8.096211	22.910968	48.040213	70.114534	3.095333
0.370000	7.833421	21.629869	46.890509	70.147383	3.139679
0.371000	7.866270	20.808652	45.806503	70.180231	3.115042
0.372000	7.833421	20.315922	44.656798	70.278777	3.090406
0.373000	7.899119	20.151678	43.507094	70.443021	3.085478
0.374000	7.964816	20.283073	42.390239	70.541567	3.147891
0.375000	7.899119	20.414468	41.141989	70.640113	3.138036
0.376000	7.307842	20.742955	40.156528	70.705810	3.177455
0.377000	6.880810	20.874349	39.138219	70.771508	3.146248
0.378000	6.815112	21.038593	38.152758	70.968600	3.118327
0.379000	7.209296	21.104290	37.232995	71.165692	3.190594
0.380000	7.439237	20.874349	36.247534	71.297087	3.195521
0.381000	7.570632	20.283073	35.294923	71.461330	3.223443
0.382000	7.997665	19.494705	34.309462	71.658422	3.108472
0.383000	8.457546	18.345001	33.356850	71.822666	3.172527
0.384000	8.687487	16.965356	32.502784	71.954061	3.121612
0.385000	8.391849	15.290073	31.615870	72.019758	3.126539
0.386000	7.931967	13.319152	30.564712	71.986909	3.184024
0.387000	7.833421	11.315382	29.743494	72.151153	3.050987
0.388000	7.899119	9.377310	28.955126	72.216850	3.108472
0.389000	7.866270	7.439237	28.068211	72.184002	3.024708
0.390000	7.899119	5.632560	27.115600	72.216850	3.026351
0.391000	7.964816	4.022974	26.195836	72.282548	3.092048
0.392000	7.702027	2.511935	25.308922	72.282548	3.131466
0.393000	7.143599	1.230836	24.422007	72.249699	3.128182
0.394000	6.815112	0.179678	23.567942	72.282548	3.128182
0.395000	6.946507	-0.707237	22.648178	72.216850	3.059199
0.396000	7.274994	-1.331362	21.925507	72.249699	3.041133
0.397000	7.504935	-1.824092	21.169987	72.315396	3.009926
0.398000	7.669178	-2.218276	20.447316	72.315396	3.029636
0.399000	8.129060	-2.415368	19.790343	72.348245	3.009926
0.400000	8.556092	-2.645309	19.133369	72.413942	3.001714
0.401000	8.588941	-2.809552	18.279303	72.348245	3.050987
0.402000	8.161908	-3.039493	17.589481	72.413942	2.986932
0.403000	7.899119	-3.072342	16.801112	72.381094	3.000072
0.404000	7.866270	-3.170888	15.979895	72.315396	3.077266
0.405000	7.767724	-3.072342	15.224375	72.282548	3.093690
0.406000	7.833421	-2.940947	14.468856	72.249699	2.996787
0.407000	7.866270	-2.842401	13.811882	72.216850	3.044417
0.408000	7.964816	-2.645309	13.154908	72.216850	3.046060
0.409000	7.570632	-2.513914	12.596481	72.085456	3.083836
0.410000	6.946507	-2.513914	11.939507	71.888363	3.072339
0.411000	6.815112	-2.316822	11.446777	71.822666	3.041133
0.412000	7.077902	-2.218276	10.888349	71.756969	3.013211
0.413000	7.307842	-2.086881	10.362770	71.658422	3.003357
0.414000	7.504935	-2.086881	10.001435	71.559876	3.000072
0.415000	7.800573	-2.119730	9.574402	71.461330	3.060842
0.416000	8.260454	-2.251125	9.180217	71.362784	3.098618
0.417000	8.556092	-2.382519	8.786033	71.329936	3.233297
0.418000	8.523244	-2.678158	8.391849	71.198541	3.208661
0.419000	7.997665	-3.170888	7.964816	71.001449	3.190594
0.420000	7.899119	-3.466526	7.603481	70.837205	3.174170
0.421000	7.866270	-3.729316	7.242145	70.738659	3.226728
0.422000	7.800573	-3.959256	6.913658	70.607264	3.253007
0.423000	7.866270	-3.959256	6.519474	70.443021	3.223443
0.424000	7.931967	-3.992105	6.256685	70.344475	3.129824
0.425000	7.833421	-3.893559	5.993895	70.213080	3.175812
0.426000	7.340691	-3.663618	5.665408	70.048836	3.154461
0.427000	6.880810	-3.367980	5.435467	69.851744	3.032920
0.428000	6.815112	-2.842401	5.205527	69.687501	3.067412
0.429000	7.176448	-2.152579	4.975586	69.588955	3.024708
0.430000	7.439237	-1.462756	4.745645	69.391863	2.986932
0.431000	7.603481	-0.838631	4.515704	69.260468	3.072339
0.432000	7.997665	-0.050263	4.351461	69.194770	3.100260
0.433000	8.424698	0.573862	4.154369	69.030527	3.136394
0.434000	8.621790	1.132290	4.022974	68.833435	3.103545
0.435000	8.359000	1.625020	3.924428	68.636343	3.019781
0.436000	7.931967	1.887809	3.793033	68.340704	3.034563
0.437000	7.833421	2.084902	3.595941	68.143612	2.865392
0.438000	7.833421	2.216296	3.431698	67.913671	2.873604
0.439000	7.866270	2.249145	3.333152	67.716579	2.909738
0.440000	7.833421	2.183448	3.267454	67.585184	2.886744
0.441000	7.931967	2.183448	3.201757	67.388092	2.875247
0.442000	7.702027	1.953507	3.103211	67.092454	2.876889
0.443000	7.110750	1.625020	2.971816	66.731118	2.908095
0.444000	6.847961	1.493625	3.004665	66.534026	2.960653
0.445000	6.979356	1.263684	2.840421	66.304085	2.927805
0.446000	7.242145	1.263684	2.873270	66.139842	2.886744
0.447000	7.537783	1.263684	2.741875	65.942750	2.796410
0.448000	7.669178	1.263684	2.676178	65.647112	2.773416
0.449000	8.096211	1.329382	2.610481	65.482868	2.899883
0.450000	8.490395	1.493625	2.610481	65.318625	2.858822
0.451000	8.687487	1.592171	2.511935	65.121533	2.768489
0.452000	8.161908	1.559323	2.544783	64.858743	2.768489
0.453000	7.931967	1.690717	2.577632	64.661651	2.786555
0.454000	7.800573	1.657869	2.511935	64.366013	2.773416
0.455000	7.767724	1.625020	2.479086	64.234618	2.756991
0.456000	7.899119	1.625020	2.479086	64.168920	2.788198
0.457000	7.899119	1.559323	2.511935	64.004677	2.837471
0.458000	7.866270	1.395079	2.479086	64.004677	2.666658
0.459000	7.570632	1.165138	2.380540	63.873282	2.653518
